covidence	author	year	country	location	latitude	longitude	climate	expe_t	mat	map	map_units	soil	type	ph	om	om_units	oc	oc_units	texture	clay	clay_units	sand	sand_units	ec	ec_units	cec	cec_units	N	N_units	N_types	P	P_units	P_type	as_s	cd_s	cu_s	pb_s	zn_s	se_s	ni_s	co_s	mn_s	cr_s	hg_s	units_s	n_s	fraction_s	Bioavailable	sp	name	cultivar	p_density	units_density	ba_total	ba_stem	ba_leaf	br	units_b	as_ba	cd_ba	cu_ba	pb_ba	zn_ba	se_ba	ni_ba	co_ba	mn_ba	cr_ba	hg_ba	units_te_ba	n_te_ba	organs_ba	as_br	cd_br	cu_br	pb_br	zn_br	se_br	ni_br	co_br	mn_br	cr_br	hg_br	units_te_br	n_te_br	organs_br	as_ba_1	cd_ba_1	cu_ba_1	pb_ba_1	zn_ba_1	se_ba_1	ni_ba_1	co_ba_1	mn_ba_1	cr_ba_1	hg_ba_1	units_te_ba_1	n_te_ba_1	organs_ba_1	as_ba_2	cd_ba_2	cu_ba_2	pb_ba_2	zn_ba_2	se_ba_2	ni_ba_2	co_ba_2	mn_ba_2	cr_ba_2	hg_ba_2	units_te_ba_2	n_te_ba_2	organs_ba_2	as_ba_3	cd_ba_3	cu_ba_3	pb_ba_3	zn_ba_3	se_ba_3	ni_ba_3	co_ba_3	mn_ba_3	cr_ba_3	hg_ba_3	units_te_ba_3	n_te_ba_3	organs_ba_3	comments	implement	s	b	ba	ba_1	ba_2
3396	Tian	2014	China	Tangshan Town	32°04.621'N	119°05.514'E	Humid subtropical	NA	NA	NA	NA	Soil-L	NA	7.92	2.95	%	NA	NA	Silty loam	NA	%	NA	%	NA	NA	NA	NA	180	mg kg−1	Total	1240	mg kg-1	Total	NA	NA	485	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available	Rapeseed	Brassica napus	Zhongyouza 12	NA	seeds/0.75m2	56.19596418	NA	NA	NA	g	NA	NA	4.114285714	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	shoots	NA	NA	3.83999585	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	2.215189713	NA	NA	NA
3396	Tian	2014	China	Tangshan Town	32°04.621'N	119°05.514'E	Humid subtropical	NA	NA	NA	NA	Soil-L	NA	7.92	2.95	%	NA	NA	Silty loam	NA	%	NA	%	NA	NA	NA	NA	180	mg kg−1	Total	1240	mg kg-1	Total	NA	NA	485	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available	Rapeseed	Brassica napus	Qinyou 8	NA	seeds/0.75m2	51.87319771	NA	NA	NA	g	NA	NA	4.628571429	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	shoots	NA	NA	6.480010162	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	2.215189713	NA	NA	NA
3396	Tian	2014	China	Tangshan Town	32°04.621'N	119°05.514'E	Humid subtropical	NA	NA	NA	NA	Soil-L	NA	7.92	2.95	%	NA	NA	Silty loam	NA	%	NA	%	NA	NA	NA	NA	180	mg kg−1	Total	1240	mg kg-1	Total	NA	NA	485	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available	Rapeseed	Brassica napus	Rongyou 10	NA	seeds/0.75m2	35.15850287	NA	NA	NA	g	NA	NA	4.937142072	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	shoots	NA	NA	4.080010468	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	1.993674122	NA	NA	NA
3396	Tian	2014	China	Tangshan Town	32°04.621'N	119°05.514'E	Humid subtropical	NA	NA	NA	NA	Soil-H	NA	7.62	3.16	%	NA	NA	Silty loam	NA	%	NA	%	NA	NA	NA	NA	200	mg kg−1	Total	970	mg kg-1	Total	NA	NA	1200	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available	Wheat	Triticum aestivum	NA	NA	seeds/0.75m2	8.720929846	NA	NA	NA	g	NA	NA	6.737143053	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	shoots	NA	NA	19.92000479	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	0.334389826	NA	NA	NA
3396	Tian	2014	China	Tangshan Town	32°04.621'N	119°05.514'E	Humid subtropical	NA	NA	NA	NA	Soil-H	NA	7.62	3.16	%	NA	NA	Silty loam	NA	%	NA	%	NA	NA	NA	NA	200	mg kg−1	Total	970	mg kg-1	Total	NA	NA	1200	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available	Alfalfa	Medicago sativa	NA	NA	seeds/0.75m2	20.93023385	NA	NA	NA	g	NA	NA	11.10857064	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	shoots	NA	NA	11.76000217	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	8.694263047	NA	NA	NA
3396	Tian	2014	China	Tangshan Town	32°04.621'N	119°05.514'E	Humid subtropical	NA	NA	NA	NA	Soil-H	NA	7.62	3.16	%	NA	NA	Silty loam	NA	%	NA	%	NA	NA	NA	NA	200	mg kg−1	Total	970	mg kg-1	Total	NA	NA	1200	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available	White clover	Trifolium repens	NA	NA	seeds/0.75m2	24.70930123	NA	NA	NA	g	NA	NA	15.68571429	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	shoots	NA	NA	39.35999866	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	1.78343792	NA	NA	NA
3396	Tian	2014	China	Tangshan Town	32°04.621'N	119°05.514'E	Humid subtropical	NA	NA	NA	NA	Soil-H	NA	7.62	3.16	%	NA	NA	Silty loam	NA	%	NA	%	NA	NA	NA	NA	200	mg kg−1	Total	970	mg kg-1	Total	NA	NA	1200	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available	Rye	Secale cereale	NA	NA	seeds/0.75m2	34.88371938	NA	NA	NA	g	NA	NA	6.685714286	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	shoots	NA	NA	68.159995	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	1.449039589	NA	NA	NA
3396	Tian	2014	China	Tangshan Town	32°04.621'N	119°05.514'E	Humid subtropical	NA	NA	NA	NA	Soil-H	NA	7.62	3.16	%	NA	NA	Silty loam	NA	%	NA	%	NA	NA	NA	NA	200	mg kg−1	Total	970	mg kg-1	Total	NA	NA	1200	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available	Rapeseed	Brassica napus	NA	NA	seeds/0.75m2	56.97674831	NA	NA	NA	g	NA	NA	5.502857535	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	shoots	NA	NA	9.599998779	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	2.229299526	NA	NA	NA
3396	Tian	2014	China	Tangshan Town	32°04.621'N	119°05.514'E	Humid subtropical	NA	NA	NA	NA	Soil-H	NA	7.62	3.16	%	NA	NA	Silty loam	NA	%	NA	%	NA	NA	NA	NA	200	mg kg−1	Total	970	mg kg-1	Total	NA	NA	1200	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available	Rapeseed	Brassica napus	NA	NA	seeds/0.75m2	61.04650338	NA	NA	NA	g	NA	NA	5.914285714	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	shoots	NA	NA	10.56000232	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	2.563689352	NA	NA	NA
3396	Tian	2014	China	Tangshan Town	32°04.621'N	119°05.514'E	Humid subtropical	NA	NA	NA	NA	Soil-H	NA	7.62	3.16	%	NA	NA	Silty loam	NA	%	NA	%	NA	NA	NA	NA	200	mg kg−1	Total	970	mg kg-1	Total	NA	NA	1200	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available	Rapeseed	Brassica napus	NA	NA	seeds/0.75m2	35.46512247	NA	NA	NA	g	NA	NA	6.891426413	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	shoots	NA	NA	9.120006165	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	2.117827746	NA	NA	NA
3354	Tozsin	2015	Turkey	Gaziantep	NA	NA	Mediterranean	NA	NA	NA	NA	Untreated soil	NA	7.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	mS cm−1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	19.49	14.81	76.15	NA	21.06	2.59	NA	27.3	NA	mg kg-1	4	Total	DTPA extractable	Wheat	Triticum aestivum	NA	NA	NA	20.21	NA	NA	NA	g	NA	NA	0.03	NA	0.08	NA	11.77	NA	NA	NA	NA	mg kg-1	4	shoots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
5770	vanDeventer	2014	South Africa	Johannesburg	26°06'S	27°43'E	Subtropical highland	NA	NA	700	mm	Site 1	NA	4.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	mS cm−1	NA	NA	NA	NA	NA	NA	NA	NA	427	NA	40	19	246	NA	318	NA	NA	44	NA	mg kg-1	NA	Total	NA	Common reed	Phragmites australis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	136	NA	0	NA	964	0	NA	mg kg-1	NA	leaves	22	NA	13	1	53	NA	43	NA	NA	9	NA	mg kg-1	NA	roots	NA	NA	5	NA	44	NA	0	NA	96	0	NA	mg kg-1	NA	stems	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
5770	vanDeventer	2014	South Africa	Johannesburg	26°06'S	27°43'E	Subtropical highland	NA	NA	700	mm	Site 2	NA	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.87	mS cm−1	NA	NA	NA	NA	NA	NA	NA	NA	26	NA	67	19	114	NA	280	NA	NA	54	NA	mg kg-1	NA	Total	NA	Common reed	Phragmites australis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	35	NA	3	NA	386	0	NA	mg kg-1	NA	leaves	14	NA	39	9	73	NA	125	NA	701	38	NA	mg kg-1	NA	roots	NA	NA	4	NA	39	NA	0	NA	113	0	NA	mg kg-1	NA	stems	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
5770	vanDeventer	2014	South Africa	Johannesburg	26°06'S	27°43'E	Subtropical highland	NA	NA	700	mm	Site 3	NA	7.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.61	mS cm−1	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	36	0	21	NA	27	NA	274	4	NA	mg kg-1	NA	Total	NA	Common reed	Phragmites australis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	35	NA	3	NA	878	0	NA	mg kg-1	NA	leaves	3	NA	8	3	27	NA	23	NA	621	16	NA	mg kg-1	NA	roots	NA	NA	0	NA	17	NA	0	NA	32	0	NA	mg kg-1	NA	stems	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
5770	vanDeventer	2014	South Africa	Johannesburg	26°06'S	27°43'E	Subtropical highland	NA	NA	700	mm	Site 4	NA	7.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.56	mS cm−1	NA	NA	NA	NA	NA	NA	NA	NA	17	NA	45	19	340	NA	57	NA	635	86	NA	mg kg-1	NA	Total	NA	Common reed	Phragmites australis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	146	NA	0	NA	920	3.4	NA	mg kg-1	NA	leaves	4	NA	10	1	97	NA	10	NA	208	5	NA	mg kg-1	NA	roots	NA	NA	0	NA	122	NA	0	NA	81	0	NA	mg kg-1	NA	stems	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
5770	vanDeventer	2014	South Africa	Johannesburg	26°06'S	27°43'E	Subtropical highland	NA	NA	700	mm	Site 5	NA	7.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.66	mS cm−1	NA	NA	NA	NA	NA	NA	NA	NA	171	NA	189	38	316	NA	565	NA	NA	75	NA	mg kg-1	NA	Total	NA	Common reed	Phragmites australis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	100	NA	9	NA	568	5.6	NA	mg kg-1	NA	leaves	23	NA	46	10	118	NA	119	NA	NA	32	NA	mg kg-1	NA	roots	NA	NA	6	NA	90	NA	3	NA	50	0	NA	mg kg-1	NA	stems	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
5770	vanDeventer	2014	South Africa	Johannesburg	26°06'S	27°43'E	Subtropical highland	NA	NA	700	mm	Control Site 10	NA	7.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.141	mS cm−1	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	26	23	94	NA	55	NA	804	142	NA	mg kg-1	NA	Total	NA	Common reed	Phragmites australis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	8	NA	0	NA	132	2.3	NA	mg kg-1	NA	leaves	1	NA	4	1	8	NA	3	NA	37	8	NA	mg kg-1	NA	roots	NA	NA	0	NA	21	NA	0	NA	32	5.4	NA	mg kg-1	NA	stems	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
2089	Wang	2021	China	Tongling	30°55.030 N	117°49.057 E	Humid subtropical	NA	16.2	1390	mm	No. 1	NA	7.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.62	mg kg-1	Available	NA	NA	3.29	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	Total	Available	Empress tree	Paulownia fortunei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.76	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	leaves	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
2089	Wang	2021	China	Tongling	30°55.030 N	117°49.057 E	Humid subtropical	NA	16.2	1390	mm	No. 2	NA	6.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.24	mg kg-1	Available	NA	NA	26.13	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	Total	Available	Empress tree	Paulownia fortunei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.1	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	leaves	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
2089	Wang	2021	China	Tongling	30°55.030 N	117°49.057 E	Humid subtropical	NA	16.2	1390	mm	No. 3	NA	7.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.98	mg kg-1	Available	NA	NA	31.28	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	Total	Available	Empress tree	Paulownia fortunei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.12	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	leaves	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
2089	Wang	2021	China	Tongling	30°55.030 N	117°49.057 E	Humid subtropical	NA	16.2	1390	mm	No. 4	NA	4.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.8	mg kg-1	Available	NA	NA	56.44	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	Total	Available	White Mulberry	Morus alba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.44	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	leaves	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
2089	Wang	2021	China	Tongling	30°55.030 N	117°49.057 E	Humid subtropical	NA	16.2	1390	mm	No. 5	NA	7.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.34	mg kg-1	Available	NA	NA	17.05	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	Total	Available	Empress tree	Paulownia fortunei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	leaves	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
2089	Wang	2021	China	Tongling	30°55.030 N	117°49.057 E	Humid subtropical	NA	16.2	1390	mm	No. 6	NA	7.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.98	mg kg-1	Available	NA	NA	57.64	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	Total	Available	Kudzu	Pueraria lobata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.78	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	leaves	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
2089	Wang	2021	China	Tongling	30°55.030 N	117°49.057 E	Humid subtropical	NA	16.2	1390	mm	No. 7	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.73	mg kg-1	Available	NA	NA	65.41	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	Total	Available	Empress tree	Paulownia fortunei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.63	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	leaves	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
2089	Wang	2021	China	Tongling	30°55.030 N	117°49.057 E	Humid subtropical	NA	16.2	1390	mm	No. 8	NA	6.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.81	mg kg-1	Available	NA	NA	60.69	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	Total	Available	Empress tree	Paulownia fortunei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.62	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	leaves	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
2089	Wang	2021	China	Tongling	30°55.030 N	117°49.057 E	Humid subtropical	NA	16.2	1390	mm	No. 9	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.57	mg kg-1	Available	NA	NA	59.67	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	Total	Available	Gingko	Gingko biloba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	5	leaves	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA
6519	Wang	2021	China	Daye	30°10'15"N	114°55'40"E	Subtropical monsoon	NA	17	1382.6	mm	A	Non-ferrous metals smelter	6.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.48	3.8	475.39	136.89	NA	NA	NA	NA	NA	72.27	NA	mg kg-1	21	Total	NA	Tomato	Lycopersicum esculentum	NA	NA	NA	NA	NA	NA	NA	NA	0.106666588	0.008888584	0.31110938	0.017581813	NA	NA	NA	NA	NA	0	NA	mg kg-1	21	fruits	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA
6519	Wang	2021	China	Daye	30°10'15"N	114°55'40"E	Subtropical monsoon	NA	17	1382.6	mm	A	Non-ferrous metals smelter	6.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.48	3.8	475.39	136.89	NA	NA	NA	NA	NA	72.27	NA	mg kg-1	21	Total	NA	Bell pepper	Capsicum annuum	NA	NA	NA	NA	NA	NA	NA	NA	0.026666265	0.013333299	0.699999815	0	NA	NA	NA	NA	NA	0	NA	mg kg-1	21	fruits	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
